alt,temp R,presure lb/ft^2,density slug/ft^3,,
63971,389.99,123.6266377,0.0001846885063,,
63972,389.99,123.6206939,0.0001846796267,,
63973,389.99,123.6147504,0.0001846707475,,
63974,389.99,123.6088071,0.0001846618687,,
63975,389.99,123.6028641,0.0001846529904,,
63976,389.99,123.5969215,0.0001846441125,,
63977,389.99,123.5909791,0.000184635235,,
63978,389.99,123.5850369,0.000184626358,,
63979,389.99,123.5790951,0.0001846174813,,
63980,389.99,123.5731536,0.0001846086052,,
63981,389.99,123.5672123,0.0001845997294,,
63982,389.99,123.5612714,0.000184590854,,
63983,389.99,123.5553307,0.0001845819791,,
63984,389.99,123.5493903,0.0001845731046,,
63985,389.99,123.5434502,0.0001845642306,,
63986,389.99,123.5375103,0.0001845553569,,
63987,389.99,123.5315708,0.0001845464837,,
63988,389.99,123.5256315,0.000184537611,,
63989,389.99,123.5196926,0.0001845287386,,
63990,389.99,123.5137539,0.0001845198667,,
63991,389.99,123.5078155,0.0001845109952,,
63992,389.99,123.5018774,0.0001845021241,,
63993,389.99,123.4959395,0.0001844932534,,
63994,389.99,123.490002,0.0001844843832,,
63995,389.99,123.4840648,0.0001844755134,,
63996,389.99,123.4781278,0.0001844666441,,
63997,389.99,123.4721911,0.0001844577751,,
63998,389.99,123.4662547,0.0001844489066,,
63999,389.99,123.4603186,0.0001844400385,,
64000,389.99,123.4543827,0.0001844311708,,
64001,389.99,123.4484472,0.0001844223036,,
64002,389.99,123.4425119,0.0001844134368,,
64003,389.99,123.436577,0.0001844045704,,
64004,389.99,123.4306423,0.0001843957045,,
64005,389.99,123.4247079,0.0001843868389,,
64006,389.99,123.4187738,0.0001843779738,,
64007,389.99,123.4128399,0.0001843691091,,
64008,389.99,123.4069064,0.0001843602449,,
64009,389.99,123.4009731,0.0001843513811,,
64010,389.99,123.3950401,0.0001843425176,,
64011,389.99,123.3891075,0.0001843336547,,
64012,389.99,123.3831751,0.0001843247921,,
64013,389.99,123.3772429,0.00018431593,,
64014,389.99,123.3713111,0.0001843070683,,
64015,389.99,123.3653795,0.000184298207,,
64016,389.99,123.3594483,0.0001842893462,,
64017,389.99,123.3535173,0.0001842804858,,
64018,389.99,123.3475866,0.0001842716258,,
64019,389.99,123.3416562,0.0001842627662,,
64020,389.99,123.3357261,0.0001842539071,,
64021,389.99,123.3297962,0.0001842450484,,
64022,389.99,123.3238667,0.0001842361901,,
64023,389.99,123.3179374,0.0001842273322,,
64024,389.99,123.3120084,0.0001842184748,,
64025,389.99,123.3060797,0.0001842096178,,
64026,389.99,123.3001513,0.0001842007612,,
64027,389.99,123.2942232,0.000184191905,,
64028,389.99,123.2882953,0.0001841830493,,
64029,389.99,123.2823678,0.000184174194,,
64030,389.99,123.2764405,0.0001841653391,,
64031,389.99,123.2705135,0.0001841564846,,
64032,389.99,123.2645868,0.0001841476306,,
64033,389.99,123.2586604,0.000184138777,,
64034,389.99,123.2527343,0.0001841299238,,
64035,389.99,123.2468084,0.0001841210711,,
64036,389.99,123.2408829,0.0001841122187,,
64037,389.99,123.2349576,0.0001841033668,,
64038,389.99,123.2290326,0.0001840945154,,
64039,389.99,123.2231079,0.0001840856643,,
64040,389.99,123.2171834,0.0001840768137,,
64041,389.99,123.2112593,0.0001840679635,,
64042,389.99,123.2053354,0.0001840591137,,
64043,389.99,123.1994119,0.0001840502643,,
64044,389.99,123.1934886,0.0001840414154,,
64045,389.99,123.1875656,0.0001840325669,,
64046,389.99,123.1816429,0.0001840237189,,
64047,389.99,123.1757204,0.0001840148712,,
64048,389.99,123.1697983,0.000184006024,,
64049,389.99,123.1638764,0.0001839971772,,
64050,389.99,123.1579549,0.0001839883308,,
64051,389.99,123.1520336,0.0001839794849,,
64052,389.99,123.1461126,0.0001839706393,,
64053,389.99,123.1401918,0.0001839617943,,
64054,389.99,123.1342714,0.0001839529496,,
64055,389.99,123.1283512,0.0001839441053,,
64056,389.99,123.1224314,0.0001839352615,,
64057,389.99,123.1165118,0.0001839264181,,
64058,389.99,123.1105925,0.0001839175752,,
64059,389.99,123.1046735,0.0001839087326,,
64060,389.99,123.0987548,0.0001838998905,,
64061,389.99,123.0928363,0.0001838910488,,
64062,389.99,123.0869181,0.0001838822075,,
64063,389.99,123.0810003,0.0001838733667,,
64064,389.99,123.0750827,0.0001838645263,,
64065,389.99,123.0691654,0.0001838556863,,
64066,389.99,123.0632483,0.0001838468467,,
64067,389.99,123.0573316,0.0001838380076,,
64068,389.99,123.0514152,0.0001838291688,,
64069,389.99,123.045499,0.0001838203305,,
64070,389.99,123.0395831,0.0001838114927,,
64071,389.99,123.0336675,0.0001838026552,,
64072,389.99,123.0277522,0.0001837938182,,
64073,389.99,123.0218371,0.0001837849816,,
64074,389.99,123.0159224,0.0001837761454,,
64075,389.99,123.0100079,0.0001837673097,,
64076,389.99,123.0040938,0.0001837584744,,
64077,389.99,122.9981799,0.0001837496395,,
64078,389.99,122.9922663,0.000183740805,,
64079,389.99,122.9863529,0.000183731971,,
64080,389.99,122.9804399,0.0001837231374,,
64081,389.99,122.9745271,0.0001837143042,,
64082,389.99,122.9686147,0.0001837054714,,
64083,389.99,122.9627025,0.000183696639,,
64084,389.99,122.9567906,0.0001836878071,,
64085,389.99,122.9508789,0.0001836789756,,
64086,389.99,122.9449676,0.0001836701445,,
64087,389.99,122.9390566,0.0001836613139,,
64088,389.99,122.9331458,0.0001836524837,,
64089,389.99,122.9272353,0.0001836436539,,
64090,389.99,122.9213251,0.0001836348245,,
64091,389.99,122.9154152,0.0001836259955,,
64092,389.99,122.9095056,0.000183617167,,
64093,389.99,122.9035962,0.0001836083389,,
64094,389.99,122.8976871,0.0001835995112,,
64095,389.99,122.8917784,0.000183590684,,
64096,389.99,122.8858699,0.0001835818572,,
64097,389.99,122.8799617,0.0001835730308,,
64098,389.99,122.8740537,0.0001835642048,,
64099,389.99,122.8681461,0.0001835553792,,
64100,389.99,122.8622387,0.0001835465541,,
64101,389.99,122.8563317,0.0001835377294,,
64102,389.99,122.8504249,0.0001835289051,,
64103,389.99,122.8445184,0.0001835200813,,
64104,389.99,122.8386121,0.0001835112578,,
64105,389.99,122.8327062,0.0001835024348,,
64106,389.99,122.8268005,0.0001834936122,,
64107,389.99,122.8208952,0.0001834847901,,
64108,389.99,122.8149901,0.0001834759683,,
64109,389.99,122.8090853,0.000183467147,,
64110,389.99,122.8031808,0.0001834583261,,
64111,389.99,122.7972765,0.0001834495057,,
64112,389.99,122.7913726,0.0001834406856,,
64113,389.99,122.7854689,0.000183431866,,
64114,389.99,122.7795655,0.0001834230468,,
64115,389.99,122.7736624,0.000183414228,,
64116,389.99,122.7677596,0.0001834054097,,
64117,389.99,122.7618571,0.0001833965918,,
64118,389.99,122.7559548,0.0001833877743,,
64119,389.99,122.7500529,0.0001833789572,,
64120,389.99,122.7441512,0.0001833701406,,
64121,389.99,122.7382498,0.0001833613243,,
64122,389.99,122.7323487,0.0001833525085,,
64123,389.99,122.7264478,0.0001833436932,,
64124,389.99,122.7205473,0.0001833348782,,
64125,389.99,122.714647,0.0001833260637,,
64126,389.99,122.7087471,0.0001833172496,,
64127,389.99,122.7028474,0.0001833084359,,
64128,389.99,122.696948,0.0001832996226,,
64129,389.99,122.6910488,0.0001832908098,,
64130,389.99,122.68515,0.0001832819974,,
64131,389.99,122.6792514,0.0001832731854,,
64132,389.99,122.6733531,0.0001832643738,,
64133,389.99,122.6674552,0.0001832555627,,
64134,389.99,122.6615574,0.000183246752,,
64135,389.99,122.65566,0.0001832379417,,
64136,389.99,122.6497629,0.0001832291318,,
64137,389.99,122.643866,0.0001832203224,,
64138,389.99,122.6379694,0.0001832115134,,
64139,389.99,122.6320732,0.0001832027048,,
64140,389.99,122.6261771,0.0001831938966,,
64141,389.99,122.6202814,0.0001831850888,,
64142,389.99,122.614386,0.0001831762815,,
64143,389.99,122.6084908,0.0001831674746,,
64144,389.99,122.6025959,0.0001831586681,,
64145,389.99,122.5967014,0.0001831498621,,
64146,389.99,122.590807,0.0001831410564,,
64147,389.99,122.584913,0.0001831322512,,
64148,389.99,122.5790193,0.0001831234464,,
64149,389.99,122.5731258,0.0001831146421,,
64150,389.99,122.5672326,0.0001831058381,,
64151,389.99,122.5613398,0.0001830970346,,
64152,389.99,122.5554472,0.0001830882315,,
64153,389.99,122.5495548,0.0001830794289,,
64154,389.99,122.5436628,0.0001830706266,,
64155,389.99,122.537771,0.0001830618248,,
64156,389.99,122.5318796,0.0001830530234,,
64157,389.99,122.5259884,0.0001830442224,,
64158,389.99,122.5200975,0.0001830354218,,
64159,389.99,122.5142068,0.0001830266217,,
64160,389.99,122.5083165,0.000183017822,,
64161,389.99,122.5024264,0.0001830090227,,
64162,389.99,122.4965367,0.0001830002239,,
64163,389.99,122.4906472,0.0001829914254,,
64164,389.99,122.484758,0.0001829826274,,
64165,389.99,122.478869,0.0001829738298,,
64166,389.99,122.4729804,0.0001829650326,,
64167,389.99,122.467092,0.0001829562359,,
64168,389.99,122.461204,0.0001829474396,,
64169,389.99,122.4553162,0.0001829386437,,
64170,389.99,122.4494286,0.0001829298482,,
64171,389.99,122.4435414,0.0001829210531,,
64172,389.99,122.4376545,0.0001829122585,,
64173,389.99,122.4317678,0.0001829034643,,
64174,389.99,122.4258814,0.0001828946705,,
64175,389.99,122.4199953,0.0001828858771,,
64176,389.99,122.4141095,0.0001828770842,,
64177,389.99,122.408224,0.0001828682917,,
64178,389.99,122.4023388,0.0001828594996,,
64179,389.99,122.3964538,0.0001828507079,,
64180,389.99,122.3905691,0.0001828419167,,
64181,389.99,122.3846847,0.0001828331258,,
64182,389.99,122.3788006,0.0001828243354,,
64183,389.99,122.3729168,0.0001828155454,,
64184,389.99,122.3670332,0.0001828067559,,
64185,389.99,122.36115,0.0001827979667,,
64186,389.99,122.355267,0.000182789178,,
64187,389.99,122.3493843,0.0001827803897,,
64188,389.99,122.3435019,0.0001827716019,,
64189,389.99,122.3376197,0.0001827628144,,
64190,389.99,122.3317379,0.0001827540274,,
64191,389.99,122.3258563,0.0001827452408,,
64192,389.99,122.319975,0.0001827364546,,
64193,389.99,122.314094,0.0001827276689,,
64194,389.99,122.3082133,0.0001827188835,,
64195,389.99,122.3023329,0.0001827100986,,
64196,389.99,122.2964527,0.0001827013141,,
64197,389.99,122.2905728,0.00018269253,,
64198,389.99,122.2846932,0.0001826837464,,
64199,389.99,122.2788139,0.0001826749632,,
64200,389.99,122.2729349,0.0001826661804,,
64201,389.99,122.2670562,0.000182657398,,
64202,389.99,122.2611777,0.000182648616,,
64203,389.99,122.2552995,0.0001826398345,,
64204,389.99,122.2494216,0.0001826310534,,
64205,389.99,122.243544,0.0001826222727,,
64206,389.99,122.2376667,0.0001826134924,,
64207,389.99,122.2317897,0.0001826047126,,
64208,389.99,122.2259129,0.0001825959332,,
64209,389.99,122.2200364,0.0001825871542,,
64210,389.99,122.2141602,0.0001825783756,,
64211,389.99,122.2082843,0.0001825695974,,
64212,389.99,122.2024087,0.0001825608197,,
64213,389.99,122.1965333,0.0001825520424,,
64214,389.99,122.1906582,0.0001825432655,,
64215,389.99,122.1847835,0.000182534489,,
64216,389.99,122.178909,0.000182525713,,
64217,389.99,122.1730347,0.0001825169374,,
64218,389.99,122.1671608,0.0001825081621,,
64219,389.99,122.1612871,0.0001824993874,,
64220,389.99,122.1554138,0.000182490613,,
64221,389.99,122.1495407,0.0001824818391,,
64222,389.99,122.1436679,0.0001824730656,,
64223,389.99,122.1377953,0.0001824642925,,
64224,389.99,122.1319231,0.0001824555198,,
64225,389.99,122.1260511,0.0001824467475,,
64226,389.99,122.1201795,0.0001824379757,,
64227,389.99,122.1143081,0.0001824292043,,
64228,389.99,122.1084369,0.0001824204333,,
64229,389.99,122.1025661,0.0001824116628,,
64230,389.99,122.0966956,0.0001824028926,,
64231,389.99,122.0908253,0.0001823941229,,
64232,389.99,122.0849553,0.0001823853536,,
64233,389.99,122.0790856,0.0001823765847,,
64234,389.99,122.0732162,0.0001823678163,,
64235,389.99,122.067347,0.0001823590482,,
64236,389.99,122.0614782,0.0001823502806,,
64237,389.99,122.0556096,0.0001823415134,,
64238,389.99,122.0497413,0.0001823327467,,
64239,389.99,122.0438733,0.0001823239803,,
64240,389.99,122.0380056,0.0001823152144,,
64241,389.99,122.0321381,0.0001823064489,,
64242,389.99,122.026271,0.0001822976838,,
64243,389.99,122.0204041,0.0001822889191,,
64244,389.99,122.0145375,0.0001822801549,,
64245,389.99,122.0086712,0.0001822713911,,
64246,389.99,122.0028051,0.0001822626277,,
64247,389.99,121.9969394,0.0001822538647,,
64248,389.99,121.9910739,0.0001822451021,,
64249,389.99,121.9852087,0.00018223634,,
64250,389.99,121.9793438,0.0001822275783,,
64251,389.99,121.9734792,0.000182218817,,
64252,389.99,121.9676148,0.0001822100561,,
64253,389.99,121.9617508,0.0001822012957,,
64254,389.99,121.955887,0.0001821925357,,
64255,389.99,121.9500235,0.000182183776,,
64256,389.99,121.9441603,0.0001821750169,,
64257,389.99,121.9382974,0.0001821662581,,
64258,389.99,121.9324347,0.0001821574998,,
64259,389.99,121.9265723,0.0001821487418,,
64260,389.99,121.9207102,0.0001821399843,,
64261,389.99,121.9148484,0.0001821312273,,
64262,389.99,121.9089869,0.0001821224706,,
64263,389.99,121.9031257,0.0001821137144,,
64264,389.99,121.8972647,0.0001821049585,,
64265,389.99,121.891404,0.0001820962031,,
64266,389.99,121.8855436,0.0001820874482,,
64267,389.99,121.8796835,0.0001820786936,,
64268,389.99,121.8738237,0.0001820699395,,
64269,389.99,121.8679641,0.0001820611858,,
64270,389.99,121.8621049,0.0001820524325,,
64271,389.99,121.8562459,0.0001820436796,,
64272,389.99,121.8503872,0.0001820349272,,
64273,389.99,121.8445287,0.0001820261751,,
64274,389.99,121.8386706,0.0001820174235,,
64275,389.99,121.8328127,0.0001820086723,,
64276,389.99,121.8269551,0.0001819999216,,
64277,389.99,121.8210978,0.0001819911712,,
64278,389.99,121.8152408,0.0001819824213,,
64279,389.99,121.8093841,0.0001819736718,,
64280,389.99,121.8035276,0.0001819649227,,
64281,389.99,121.7976715,0.000181956174,,
64282,389.99,121.7918156,0.0001819474258,,
64283,389.99,121.78596,0.000181938678,,
64284,389.99,121.7801046,0.0001819299306,,
64285,389.99,121.7742496,0.0001819211836,,
64286,389.99,121.7683948,0.000181912437,,
64287,389.99,121.7625403,0.0001819036909,,
64288,389.99,121.7566861,0.0001818949452,,
64289,389.99,121.7508322,0.0001818861999,,
64290,389.99,121.7449786,0.000181877455,,
64291,389.99,121.7391252,0.0001818687105,,
64292,389.99,121.7332721,0.0001818599665,,
64293,389.99,121.7274193,0.0001818512229,,
64294,389.99,121.7215668,0.0001818424797,,
64295,389.99,121.7157146,0.0001818337369,,
64296,389.99,121.7098627,0.0001818249946,,
64297,389.99,121.704011,0.0001818162526,,
64298,389.99,121.6981596,0.0001818075111,,
64299,389.99,121.6923085,0.00018179877,,
64300,389.99,121.6864577,0.0001817900293,,
64301,389.99,121.6806071,0.0001817812891,,
64302,389.99,121.6747569,0.0001817725492,,
64303,389.99,121.6689069,0.0001817638098,,
64304,389.99,121.6630572,0.0001817550708,,
64305,389.99,121.6572078,0.0001817463323,,
64306,389.99,121.6513586,0.0001817375941,,
64307,389.99,121.6455098,0.0001817288564,,
64308,389.99,121.6396612,0.0001817201191,,
64309,389.99,121.6338129,0.0001817113822,,
64310,389.99,121.6279649,0.0001817026457,,
64311,389.99,121.6221171,0.0001816939096,,
64312,389.99,121.6162697,0.000181685174,,
64313,389.99,121.6104225,0.0001816764388,,
64314,389.99,121.6045756,0.000181667704,,
64315,389.99,121.598729,0.0001816589696,,
64316,389.99,121.5928827,0.0001816502357,,
64317,389.99,121.5870367,0.0001816415021,,
64318,389.99,121.5811909,0.000181632769,,
64319,389.99,121.5753454,0.0001816240363,,
64320,389.99,121.5695002,0.0001816153041,,
64321,389.99,121.5636553,0.0001816065722,,
64322,389.99,121.5578106,0.0001815978408,,
64323,389.99,121.5519663,0.0001815891098,,
64324,389.99,121.5461222,0.0001815803792,,
64325,389.99,121.5402784,0.000181571649,,
64326,389.99,121.5344349,0.0001815629192,,
64327,389.99,121.5285917,0.0001815541899,,
64328,389.99,121.5227487,0.000181545461,,
64329,389.99,121.516906,0.0001815367325,,
64330,389.99,121.5110636,0.0001815280044,,
64331,389.99,121.5052215,0.0001815192768,,
64332,389.99,121.4993797,0.0001815105495,,
64333,389.99,121.4935381,0.0001815018227,,
64334,389.99,121.4876969,0.0001814930963,,
64335,389.99,121.4818559,0.0001814843703,,
64336,389.99,121.4760152,0.0001814756448,,
64337,389.99,121.4701748,0.0001814669196,,
64338,389.99,121.4643346,0.0001814581949,,
64339,389.99,121.4584947,0.0001814494706,,
64340,389.99,121.4526552,0.0001814407467,,
64341,389.99,121.4468159,0.0001814320233,,
64342,389.99,121.4409768,0.0001814233002,,
64343,389.99,121.4351381,0.0001814145776,,
64344,389.99,121.4292996,0.0001814058554,,
64345,389.99,121.4234615,0.0001813971336,,
64346,389.99,121.4176236,0.0001813884123,,
64347,389.99,121.4117859,0.0001813796913,,
64348,389.99,121.4059486,0.0001813709708,,
64349,389.99,121.4001115,0.0001813622507,,
64350,389.99,121.3942748,0.000181353531,,
64351,389.99,121.3884383,0.0001813448117,,
64352,389.99,121.382602,0.0001813360929,,
64353,389.99,121.3767661,0.0001813273744,,
64354,389.99,121.3709305,0.0001813186564,,
64355,389.99,121.3650951,0.0001813099388,,
64356,389.99,121.35926,0.0001813012217,,
64357,389.99,121.3534252,0.0001812925049,,
64358,389.99,121.3475906,0.0001812837886,,
64359,389.99,121.3417564,0.0001812750727,,
64360,389.99,121.3359224,0.0001812663572,,
64361,389.99,121.3300887,0.0001812576421,,
64362,389.99,121.3242553,0.0001812489274,,
64363,389.99,121.3184222,0.0001812402132,,
64364,389.99,121.3125893,0.0001812314994,,
64365,389.99,121.3067568,0.000181222786,,
64366,389.99,121.3009245,0.000181214073,,
64367,389.99,121.2950925,0.0001812053604,,
64368,389.99,121.2892607,0.0001811966483,,
64369,389.99,121.2834293,0.0001811879366,,
64370,389.99,121.2775981,0.0001811792253,,
64371,389.99,121.2717672,0.0001811705144,,
64372,389.99,121.2659366,0.0001811618039,,
64373,389.99,121.2601063,0.0001811530938,,
64374,389.99,121.2542763,0.0001811443842,,
64375,389.99,121.2484465,0.000181135675,,
64376,389.99,121.242617,0.0001811269662,,
64377,389.99,121.2367878,0.0001811182578,,
64378,389.99,121.2309589,0.0001811095499,,
64379,389.99,121.2251302,0.0001811008423,,
64380,389.99,121.2193019,0.0001810921352,,
64381,389.99,121.2134738,0.0001810834285,,
64382,389.99,121.207646,0.0001810747222,,
64383,389.99,121.2018185,0.0001810660164,,
64384,389.99,121.1959912,0.0001810573109,,
64385,389.99,121.1901643,0.0001810486059,,
64386,389.99,121.1843376,0.0001810399013,,
64387,389.99,121.1785112,0.0001810311971,,
64388,389.99,121.1726851,0.0001810224933,,
64389,389.99,121.1668592,0.00018101379,,
64390,389.99,121.1610336,0.000181005087,,
64391,389.99,121.1552084,0.0001809963845,,
64392,389.99,121.1493834,0.0001809876824,,
64393,389.99,121.1435586,0.0001809789808,,
64394,389.99,121.1377342,0.0001809702795,,
64395,389.99,121.13191,0.0001809615787,,
64396,389.99,121.1260862,0.0001809528782,,
64397,389.99,121.1202626,0.0001809441782,,
64398,389.99,121.1144392,0.0001809354786,,
64399,389.99,121.1086162,0.0001809267795,,
64400,389.99,121.1027934,0.0001809180807,,
64401,389.99,121.0969709,0.0001809093824,,
64402,389.99,121.0911487,0.0001809006845,,
64403,389.99,121.0853268,0.000180891987,,
64404,389.99,121.0795052,0.0001808832899,,
64405,389.99,121.0736838,0.0001808745932,,
64406,389.99,121.0678627,0.000180865897,,
64407,389.99,121.0620419,0.0001808572012,,
64408,389.99,121.0562214,0.0001808485058,,
64409,389.99,121.0504012,0.0001808398108,,
64410,389.99,121.0445812,0.0001808311162,,
64411,389.99,121.0387615,0.0001808224221,,
64412,389.99,121.0329421,0.0001808137283,,
64413,389.99,121.027123,0.000180805035,,
64414,389.99,121.0213041,0.0001807963421,,
64415,389.99,121.0154856,0.0001807876496,,
64416,389.99,121.0096673,0.0001807789576,,
64417,389.99,121.0038493,0.0001807702659,,
64418,389.99,120.9980316,0.0001807615747,,
64419,389.99,120.9922141,0.0001807528839,,
64420,389.99,120.986397,0.0001807441935,,
64421,389.99,120.9805801,0.0001807355035,,
64422,389.99,120.9747635,0.000180726814,,
64423,389.99,120.9689471,0.0001807181249,,
64424,389.99,120.9631311,0.0001807094361,,
64425,389.99,120.9573153,0.0001807007478,,
64426,389.99,120.9514998,0.0001806920599,,
64427,389.99,120.9456846,0.0001806833725,,
64428,389.99,120.9398697,0.0001806746854,,
64429,389.99,120.934055,0.0001806659988,,
64430,389.99,120.9282407,0.0001806573126,,
64431,389.99,120.9224266,0.0001806486268,,
64432,389.99,120.9166128,0.0001806399414,,
64433,389.99,120.9107992,0.0001806312565,,
64434,389.99,120.904986,0.0001806225719,,
64435,389.99,120.899173,0.0001806138878,,
64436,389.99,120.8933603,0.0001806052041,,
64437,389.99,120.8875479,0.0001805965208,,
64438,389.99,120.8817358,0.0001805878379,,
64439,389.99,120.8759239,0.0001805791555,,
64440,389.99,120.8701124,0.0001805704734,,
64441,389.99,120.8643011,0.0001805617918,,
64442,389.99,120.85849,0.0001805531106,,
64443,389.99,120.8526793,0.0001805444298,,
64444,389.99,120.8468688,0.0001805357495,,
64445,389.99,120.8410587,0.0001805270695,,
64446,389.99,120.8352488,0.00018051839,,
64447,389.99,120.8294392,0.0001805097109,,
64448,389.99,120.8236298,0.0001805010322,,
64449,389.99,120.8178208,0.0001804923539,,
64450,389.99,120.812012,0.000180483676,,
64451,389.99,120.8062035,0.0001804749986,,
64452,389.99,120.8003952,0.0001804663215,,
64453,389.99,120.7945873,0.0001804576449,,
64454,389.99,120.7887796,0.0001804489687,,
64455,389.99,120.7829723,0.000180440293,,
64456,389.99,120.7771651,0.0001804316176,,
64457,389.99,120.7713583,0.0001804229427,,
64458,389.99,120.7655518,0.0001804142681,,
64459,389.99,120.7597455,0.000180405594,,
64460,389.99,120.7539395,0.0001803969203,,
64461,389.99,120.7481338,0.000180388247,,
64462,389.99,120.7423284,0.0001803795742,,
64463,389.99,120.7365232,0.0001803709018,,
64464,389.99,120.7307184,0.0001803622297,,
64465,389.99,120.7249138,0.0001803535581,,
64466,389.99,120.7191094,0.0001803448869,,
64467,389.99,120.7133054,0.0001803362162,,
64468,389.99,120.7075017,0.0001803275458,,
64469,389.99,120.7016982,0.0001803188759,,
64470,389.99,120.695895,0.0001803102063,,
64471,389.99,120.6900921,0.0001803015372,,
64472,389.99,120.6842894,0.0001802928685,,
64473,389.99,120.6784871,0.0001802842003,,
64474,389.99,120.672685,0.0001802755324,,
64475,389.99,120.6668832,0.000180266865,,
64476,389.99,120.6610816,0.0001802581979,,
64477,389.99,120.6552804,0.0001802495313,,
64478,389.99,120.6494794,0.0001802408652,,
64479,389.99,120.6436787,0.0001802321994,,
64480,389.99,120.6378783,0.000180223534,,
64481,389.99,120.6320782,0.0001802148691,,
64482,389.99,120.6262784,0.0001802062046,,
64483,389.99,120.6204788,0.0001801975405,,
64484,389.99,120.6146795,0.0001801888768,,
64485,389.99,120.6088805,0.0001801802135,,
64486,389.99,120.6030817,0.0001801715506,,
64487,389.99,120.5972833,0.0001801628882,,
64488,389.99,120.5914851,0.0001801542262,,
64489,389.99,120.5856872,0.0001801455646,,
64490,389.99,120.5798896,0.0001801369034,,
64491,389.99,120.5740922,0.0001801282426,,
64492,389.99,120.5682952,0.0001801195822,,
64493,389.99,120.5624984,0.0001801109223,,
64494,389.99,120.5567019,0.0001801022628,,
64495,389.99,120.5509057,0.0001800936037,,
64496,389.99,120.5451097,0.000180084945,,
64497,389.99,120.539314,0.0001800762867,,
64498,389.99,120.5335187,0.0001800676288,,
64499,389.99,120.5277235,0.0001800589714,,
64500,389.99,120.5219287,0.0001800503144,,
64501,389.99,120.5161342,0.0001800416578,,
64502,389.99,120.5103399,0.0001800330016,,
64503,389.99,120.5045459,0.0001800243458,,
64504,389.99,120.4987522,0.0001800156904,,
64505,389.99,120.4929587,0.0001800070355,,
64506,389.99,120.4871656,0.0001799983809,,
64507,389.99,120.4813727,0.0001799897268,,
64508,389.99,120.4755801,0.0001799810731,,
64509,389.99,120.4697877,0.0001799724199,,
64510,389.99,120.4639957,0.000179963767,,
64511,389.99,120.4582039,0.0001799551145,,
64512,389.99,120.4524124,0.0001799464625,,
64513,389.99,120.4466212,0.0001799378109,,
64514,389.99,120.4408303,0.0001799291597,,
64515,389.99,120.4350396,0.0001799205089,,
64516,389.99,120.4292493,0.0001799118585,,
64517,389.99,120.4234592,0.0001799032086,,
64518,389.99,120.4176693,0.000179894559,,
64519,389.99,120.4118798,0.0001798859099,,
64520,389.99,120.4060905,0.0001798772612,,
64521,389.99,120.4003015,0.0001798686129,,
64522,389.99,120.3945128,0.000179859965,,
64523,389.99,120.3887244,0.0001798513176,,
64524,389.99,120.3829363,0.0001798426705,,
64525,389.99,120.3771484,0.0001798340239,,
64526,389.99,120.3713608,0.0001798253777,,
64527,389.99,120.3655735,0.0001798167319,,
64528,389.99,120.3597864,0.0001798080865,,
64529,389.99,120.3539997,0.0001797994416,,
64530,389.99,120.3482132,0.000179790797,,
64531,389.99,120.342427,0.0001797821529,,
64532,389.99,120.3366411,0.0001797735092,,
64533,389.99,120.3308554,0.0001797648659,,
64534,389.99,120.3250701,0.000179756223,,
64535,389.99,120.319285,0.0001797475805,,
64536,389.99,120.3135002,0.0001797389384,,
64537,389.99,120.3077156,0.0001797302968,,
64538,389.99,120.3019314,0.0001797216556,,
64539,389.99,120.2961474,0.0001797130148,,
64540,389.99,120.2903637,0.0001797043744,,
64541,389.99,120.2845803,0.0001796957344,,
64542,389.99,120.2787971,0.0001796870948,,
64543,389.99,120.2730143,0.0001796784557,,
64544,389.99,120.2672317,0.0001796698169,,
64545,389.99,120.2614494,0.0001796611786,,
64546,389.99,120.2556673,0.0001796525407,,
64547,389.99,120.2498856,0.0001796439032,,
64548,389.99,120.2441041,0.0001796352662,,
64549,389.99,120.2383229,0.0001796266295,,
64550,389.99,120.232542,0.0001796179933,,
64551,389.99,120.2267613,0.0001796093574,,
64552,389.99,120.220981,0.000179600722,,
64553,389.99,120.2152009,0.000179592087,,
64554,389.99,120.2094211,0.0001795834525,,
64555,389.99,120.2036415,0.0001795748183,,
64556,389.99,120.1978623,0.0001795661845,,
64557,389.99,120.1920833,0.0001795575512,,
64558,389.99,120.1863046,0.0001795489183,,
64559,389.99,120.1805262,0.0001795402858,,
64560,389.99,120.1747481,0.0001795316537,,
64561,389.99,120.1689702,0.000179523022,,
64562,389.99,120.1631926,0.0001795143908,,
64563,389.99,120.1574153,0.0001795057599,,
64564,389.99,120.1516383,0.0001794971295,,
64565,389.99,120.1458615,0.0001794884995,,
64566,389.99,120.1400851,0.0001794798699,,
64567,389.99,120.1343089,0.0001794712407,,
64568,389.99,120.1285329,0.0001794626119,,
64569,389.99,120.1227573,0.0001794539836,,
64570,389.99,120.1169819,0.0001794453556,,
64571,389.99,120.1112068,0.0001794367281,,
64572,389.99,120.105432,0.000179428101,,
64573,389.99,120.0996575,0.0001794194743,,
64574,389.99,120.0938833,0.000179410848,,
64575,389.99,120.0881093,0.0001794022222,,
64576,389.99,120.0823356,0.0001793935967,,
64577,389.99,120.0765622,0.0001793849717,,
64578,389.99,120.070789,0.000179376347,,
64579,389.99,120.0650162,0.0001793677228,,
64580,389.99,120.0592436,0.000179359099,,
64581,389.99,120.0534713,0.0001793504757,,
64582,389.99,120.0476992,0.0001793418527,,
